packet_size,timestamp,protocol,ip_src,ip_dst,transport,tls_version,tcp_seq,tcp_ack,tcp_window,tcp_flags,tcp_srcport,tcp_dstport,inter_packet_time,flow_size,flow_volume,packets_per_flow,tcp_retransmissions,payload_entropy,tls_handshake_type,tls_cipher_suite
56,1739284587.043848,TCP,216.58.204.138,10.12.16.216,TCP,Unknown,2434,2294,267776,17,443,51382,0.0,42,26008,42,0,,,Unknown
56,1739284587.043848,TCP,142.250.180.174,10.12.16.216,TCP,Unknown,8796,1897,268288,17,443,51391,0.0,11,9407,11,0,,,Unknown
56,1739284587.043848,TCP,216.58.204.138,10.12.16.216,TCP,Unknown,6723,1807,268288,17,443,51398,0.0,43,26064,43,0,,,Unknown
56,1739284587.043848,TCP,216.58.204.129,10.12.16.216,TCP,Unknown,11440,1843,268288,17,443,51381,0.0,13,12159,13,0,,,Unknown
56,1739284587.043848,TCP,142.251.209.46,10.12.16.216,TCP,Unknown,8135,2772,267776,17,443,51390,0.0,27,16012,27,1,,,Unknown
56,1739284587.043848,TCP,142.250.180.170,10.12.16.216,TCP,Unknown,9153,2263,268032,17,443,51385,0.0,19,10202,19,1,,,Unknown
56,1739284587.043848,TCP,216.58.205.46,10.12.16.216,TCP,Unknown,8288,1855,268288,17,443,51380,0.0,33,26699,33,0,,,Unknown
54,1739284587.043921,TCP,10.12.16.216,142.251.209.10,TCP,Unknown,1814,11885,130048,16,51379,443,7.295608520507812e-05,18,1892,18,0,,,Unknown
54,1739284587.043957,TCP,10.12.16.216,216.58.204.150,TCP,Unknown,1893,6764,130048,16,51388,443,3.600120544433594e-05,9,1009,9,0,,,Unknown
54,1739284587.04397,TCP,10.12.16.216,142.251.209.10,TCP,Unknown,1846,11884,130048,16,51386,443,1.3113021850585938e-05,19,1946,19,0,,,Unknown
54,1739284587.043989,TCP,10.12.16.216,142.251.209.6,TCP,Unknown,1872,6579,130048,16,51397,443,1.8835067749023438e-05,8,934,8,0,,,Unknown
54,1739284587.044004,TCP,10.12.16.216,216.58.204.138,TCP,Unknown,1821,6765,130048,16,51401,443,1.5020370483398438e-05,36,5011,36,1,,,Unknown
54,1739284587.04402,TCP,10.12.16.216,216.58.205.46,TCP,Unknown,1823,8290,130304,16,51394,443,1.5974044799804688e-05,26,2795,26,0,,,Unknown
54,1739284587.044035,TCP,10.12.16.216,216.58.205.46,TCP,Unknown,1823,8290,130304,16,51399,443,1.5020370483398438e-05,27,2849,27,1,,,Unknown
54,1739284587.044047,TCP,10.12.16.216,216.58.204.138,TCP,Unknown,2294,2435,130048,16,51382,443,1.2159347534179688e-05,37,5065,37,0,,,Unknown
54,1739284587.044076,TCP,10.12.16.216,142.250.180.174,TCP,Unknown,1897,8797,130048,16,51391,443,2.8848648071289062e-05,10,1067,10,1,,,Unknown
54,1739284587.044096,TCP,10.12.16.216,216.58.204.138,TCP,Unknown,1807,6724,130048,16,51398,443,2.002716064453125e-05,38,5119,38,0,,,Unknown
54,1739284587.044109,TCP,10.12.16.216,216.58.204.129,TCP,Unknown,1843,11441,130048,16,51381,443,1.3113021850585938e-05,8,905,8,1,,,Unknown
54,1739284587.044129,TCP,10.12.16.216,142.251.209.46,TCP,Unknown,2772,8136,130048,16,51390,443,1.9788742065429688e-05,21,2978,21,0,,,Unknown
54,1739284587.044145,TCP,10.12.16.216,142.250.180.170,TCP,Unknown,2263,9154,130816,16,51385,443,1.621246337890625e-05,14,1649,14,0,,,Unknown
54,1739284587.044159,TCP,10.12.16.216,216.58.205.46,TCP,Unknown,1855,8289,130304,16,51380,443,1.3828277587890625e-05,28,2903,28,0,,,Unknown
56,1739284587.046292,TCP,142.251.143.110,10.12.16.216,TCP,Unknown,8797,1865,268288,17,443,51393,0.0021331310272216797,11,9408,11,0,,,Unknown
56,1739284587.046292,TCP,142.251.143.202,10.12.16.216,TCP,Unknown,6757,1818,268288,17,443,51378,0.0,10,7314,10,0,,,Unknown
54,1739284587.046347,TCP,10.12.16.216,142.251.143.110,TCP,Unknown,1865,8798,130048,16,51393,443,5.4836273193359375e-05,8,927,8,0,,,Unknown
54,1739284587.046384,TCP,10.12.16.216,142.251.143.202,TCP,Unknown,1818,6758,130048,16,51378,443,3.719329833984375e-05,8,880,8,1,,,Unknown
66,1739284587.052355,TCP,10.12.16.216,142.251.143.195,TCP,Unknown,0,0,64240,2,51404,443,0.0005919933319091797,14,1836,14,1,,,Unknown
56,1739284587.058009,TCP,142.250.102.100,10.12.16.216,TCP,Unknown,8805,1836,268288,17,443,51383,0.0,11,9416,11,0,,,Unknown
56,1739284587.058009,TCP,74.125.133.84,10.12.16.216,TCP,Unknown,2437,2296,267776,17,443,51400,0.0,26,13084,26,1,,,Unknown
54,1739284587.058095,TCP,10.12.16.216,142.250.102.100,TCP,Unknown,1836,8806,130048,16,51383,443,8.606910705566406e-05,9,952,9,1,,,Unknown
54,1739284587.058277,TCP,10.12.16.216,74.125.133.84,TCP,Unknown,2296,2438,130048,16,51400,443,0.0001819133758544922,23,4394,23,0,,,Unknown
56,1739284587.102271,TCP,108.177.127.188,10.12.16.216,TCP,Unknown,1,1381,268544,16,5228,51403,0.00852203369140625,2,122,2,1,,,Unknown
56,1739284587.102271,TCP,108.177.127.188,10.12.16.216,TCP,Unknown,1,1700,268288,16,5228,51403,0.0,3,178,3,1,,,Unknown
1434,1739284587.1034,TLS,108.177.127.188,10.12.16.216,TCP,0x0303,1,1700,268288,16,5228,51403,0.0011289119720458984,4,1612,4,1,,2.0,Unknown
1434,1739284587.1034,TCP,108.177.127.188,10.12.16.216,TCP,Unknown,1381,1700,268288,24,5228,51403,0.0,5,3046,5,1,,,Unknown
1434,1739284587.1034,TCP,108.177.127.188,10.12.16.216,TCP,Unknown,2761,1700,268288,16,5228,51403,0.0,6,4480,6,1,,,Unknown
1434,1739284587.1034,TCP,108.177.127.188,10.12.16.216,TCP,Unknown,4141,1700,268288,24,5228,51403,0.0,7,5914,7,1,,,Unknown
1434,1739284587.1034,TCP,108.177.127.188,10.12.16.216,TCP,Unknown,5521,1700,268288,16,5228,51403,0.0,8,7348,8,1,,,Unknown
816,1739284587.1034,TLS,108.177.127.188,10.12.16.216,TCP,0x0303,6901,1700,268288,24,5228,51403,0.0,9,8164,9,1,,,Unknown
54,1739284587.103475,TCP,10.12.16.216,108.177.127.188,TCP,Unknown,1700,7663,131072,16,51403,5228,7.510185241699219e-05,4,547,4,0,,,Unknown
118,1739284587.105426,TLS,10.12.16.216,108.177.127.188,TCP,0x0303,1700,7663,131072,24,51403,5228,0.001950979232788086,5,665,5,1,,,Unknown
232,1739284587.105846,TLS,10.12.16.216,108.177.127.188,TCP,0x0303,1764,7663,131072,24,51403,5228,0.00041985511779785156,6,897,6,0,,,Unknown
66,1739284587.106643,TCP,142.251.143.195,10.12.16.216,TCP,Unknown,0,1,65535,18,443,51404,0.0007970333099365234,17,8231,17,1,,,Unknown
56,1739284587.149848,TCP,142.250.123.94,10.12.16.216,TCP,Unknown,8789,1831,268288,17,443,51387,0.014416933059692383,11,9400,11,0,,,Unknown
54,1739284587.149904,TCP,10.12.16.216,142.250.123.94,TCP,Unknown,1831,8790,130048,16,51387,443,5.602836608886719e-05,9,947,9,0,,,Unknown
56,1739284587.173467,TCP,108.177.127.188,10.12.16.216,TCP,Unknown,7663,1942,268288,16,5228,51403,0.008703947067260742,10,8220,10,0,,,Unknown
591,1739284587.173658,TLS,108.177.127.188,10.12.16.216,TCP,0x0303,7663,1942,268288,24,5228,51403,0.00019097328186035156,11,8811,11,1,,,Unknown
143,1739284587.176726,TLS,108.177.127.188,10.12.16.216,TCP,0x0303,8200,1942,268288,24,5228,51403,0.003068208694458008,12,8954,12,0,,,Unknown
54,1739284587.176763,TCP,10.12.16.216,108.177.127.188,TCP,Unknown,1942,8289,130304,16,51403,5228,3.695487976074219e-05,7,951,7,0,,,Unknown
88,1739284587.177873,TLS,108.177.127.188,10.12.16.216,TCP,0x0303,8289,1942,268288,24,5228,51403,0.0011098384857177734,13,9042,13,1,,,Unknown
54,1739284587.226621,TCP,10.12.16.216,108.177.127.188,TCP,Unknown,1942,8323,130304,16,51403,5228,0.002671957015991211,8,1005,8,1,,,Unknown
66,1739284587.412034,TCP,142.251.143.195,10.12.16.216,TCP,Unknown,0,1,65535,18,443,51404,0.028769969940185547,18,8297,18,1,,,Unknown
66,1739284588.605774,TCP,10.12.16.216,142.251.209.14,TCP,Unknown,0,0,64240,2,51405,443,0.0005509853363037109,10,987,10,1,,,Unknown
66,1739284588.660482,TCP,142.251.209.14,10.12.16.216,TCP,Unknown,0,1,65535,18,443,51405,0.02370595932006836,12,9484,12,1,,,Unknown
54,1739284588.660677,TCP,10.12.16.216,142.251.209.14,TCP,Unknown,1,1,131072,16,51405,443,0.00019502639770507812,11,1041,11,1,,,Unknown
462,1739284588.661631,TLS,10.12.16.216,142.251.209.14,TCP,0x0301,1381,1,131072,24,51405,443,0.0009541511535644531,12,1503,12,1,,1.0,Unknown
56,1739284588.715195,TCP,142.251.209.14,10.12.16.216,TCP,Unknown,1,1381,268544,16,443,51405,0.02559685707092285,13,9540,13,1,,,Unknown
56,1739284588.715195,TCP,142.251.209.14,10.12.16.216,TCP,Unknown,1,1789,268288,16,443,51405,0.0,14,9596,14,1,,,Unknown
1434,1739284588.73556,TLS,142.251.209.14,10.12.16.216,TCP,0x0303,1,1789,268288,16,443,51405,0.020364999771118164,15,11030,15,1,,2.0,Unknown
1434,1739284588.73556,TCP,142.251.209.14,10.12.16.216,TCP,Unknown,1381,1789,268288,24,443,51405,0.0,16,12464,16,1,,,Unknown
1434,1739284588.73556,TCP,142.251.209.14,10.12.16.216,TCP,Unknown,2761,1789,268288,16,443,51405,0.0,17,13898,17,1,,,Unknown
1434,1739284588.73556,TCP,142.251.209.14,10.12.16.216,TCP,Unknown,4141,1789,268288,24,443,51405,0.0,18,15332,18,1,,,Unknown
1434,1739284588.73556,TCP,142.251.209.14,10.12.16.216,TCP,Unknown,5521,1789,268288,16,443,51405,0.0,19,16766,19,1,,,Unknown
988,1739284588.73556,TLS,142.251.209.14,10.12.16.216,TCP,0x0303,6901,1789,268288,24,443,51405,0.0,20,17754,20,1,,,Unknown
54,1739284588.735696,TCP,10.12.16.216,142.251.209.14,TCP,Unknown,1789,7835,131072,16,51405,443,0.0001361370086669922,13,1557,13,0,,,Unknown
128,1739284588.737117,TLS,10.12.16.216,142.251.209.14,TCP,0x0303,1789,7835,131072,24,51405,443,0.0014209747314453125,14,1685,14,1,,,Unknown
1012,1739284588.789222,TLS,142.251.209.14,10.12.16.216,TCP,0x0303,7835,1863,268288,24,443,51405,0.016590118408203125,21,18766,21,0,,,Unknown
431,1739284588.813964,TLS,20.199.120.85,10.12.16.216,TCP,0x0303,1,1,7522,24,443,49613,0.011091947555541992,1,431,1,1,,,Unknown
188,1739284588.82848,TLS,10.12.16.216,20.199.120.85,TCP,0x0303,1,378,509,24,49613,443,0.0008740425109863281,1,188,1,1,,,Unknown
54,1739284588.829237,TCP,10.12.16.216,142.251.209.14,TCP,Unknown,1863,8793,130048,16,51405,443,7.700920104980469e-05,15,1739,15,0,,,Unknown
